nombre,apellido_1,apellido_2,dni,email,telefono,movil,fecha_nacimiento,curso,fecha_matriculacion,poblacion,provincia,calle,extension,asignatura,nota
Hugo,Soto,Pastor,4171793F,hugo.soto.pastor@gmail.com,906748106,608473319,1990-11-18,Ciberseguridad Full Stack,2023-10-07,Humilladero,Málaga,Pablo Picasso,95 1A,Desarrollo seguro de aplicaciones,2
Laura,Soler,Pastor,3768203K,laura.soler.pastor@gmail.com,963522213,610064107,1994-03-05,DevOps & Cloud Computing Full Stack,2023-09-29,Bidaurreta,Navarra,Mariana Pineda,74 1Izq.,Docker,8
Laura,Soler,Pastor,3768203K,laura.soler.pastor@gmail.com,963522213,610064107,1994-03-05,DevOps & Cloud Computing Full Stack,2023-09-29,Bidaurreta,Navarra,Mariana Pineda,74 1Izq.,Base Linux,9
Laura,Soler,Pastor,3768203K,laura.soler.pastor@gmail.com,963522213,610064107,1994-03-05,DevOps & Cloud Computing Full Stack,2023-09-29,Bidaurreta,Navarra,Mariana Pineda,74 1Izq.,Introducción Despliegue en Servidores,3
Laura,Soler,Pastor,3768203K,laura.soler.pastor@gmail.com,963522213,610064107,1994-03-05,DevOps & Cloud Computing Full Stack,2023-09-29,Bidaurreta,Navarra,Mariana Pineda,74 1Izq.,Python,8
Laura,Soler,Pastor,3768203K,laura.soler.pastor@gmail.com,963522213,610064107,1994-03-05,DevOps & Cloud Computing Full Stack,2023-09-29,Bidaurreta,Navarra,Mariana Pineda,74 1Izq.,Plataformas Cloud y Kubernetes,3
Jose carlos,Ferrer,Gomez,9291530J,jose carlos.ferrer.gomez@gmail.com,996346419,684570712,2001-08-02,Marketing Digital y Análisis de Datos,2023-09-29,"Vall d'Uixó, la",Castellón/Castelló,Rosalía de Castro,17 4D,Ecommerce – Plan de desarrollo y Estrategia,4
Jose carlos,Ferrer,Gomez,9291530J,jose carlos.ferrer.gomez@gmail.com,996346419,684570712,2001-08-02,Marketing Digital y Análisis de Datos,2023-09-29,"Vall d'Uixó, la",Castellón/Castelló,Rosalía de Castro,17 4D,SEO – Posicionamiento en buscadores,8
Jose carlos,Ferrer,Gomez,9291530J,jose carlos.ferrer.gomez@gmail.com,996346419,684570712,2001-08-02,Marketing Digital y Análisis de Datos,2023-09-29,"Vall d'Uixó, la",Castellón/Castelló,Rosalía de Castro,17 4D,"SEM, PPC, Display & Social Ads",7
Jose carlos,Ferrer,Gomez,9291530J,jose carlos.ferrer.gomez@gmail.com,996346419,684570712,2001-08-02,Marketing Digital y Análisis de Datos,2023-09-29,"Vall d'Uixó, la",Castellón/Castelló,Rosalía de Castro,17 4D,Email Marketing,1
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Swift desde 0,10
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Swift & Storyboards,2
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Kotlin desde cero,3
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Kotlin Avanzado,7
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Modelado de datos & SQL,2
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Introducción a GNU/Linux,5
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Fundamentos de Autolayout,7
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Arquitectura y código de calidad,4
Maria jesus,Moya,Vazquez,5107177G,maria jesus.moya.vazquez@gmail.com,922562463,625902322,1990-04-16,Desarrollo de Apps Móviles Full Stack,2023-10-05,Campos del Río,Murcia,San Juan,54 4Izq.,Fundamentos de ConstraintLayout,5
Angel,Cortes,Gonzalez,9190136A,angel.cortes.gonzalez@gmail.com,962811101,606471862,2004-08-06,Marketing Digital y Análisis de Datos,2023-11-05,Sayatón,Guadalajara,Agustina de Aragón,100 2D,Ecommerce – Plan de desarrollo y Estrategia,10
Angel,Cortes,Gonzalez,9190136A,angel.cortes.gonzalez@gmail.com,962811101,606471862,2004-08-06,Marketing Digital y Análisis de Datos,2023-11-05,Sayatón,Guadalajara,Agustina de Aragón,100 2D,SEO – Posicionamiento en buscadores,0
Angel,Cortes,Gonzalez,9190136A,angel.cortes.gonzalez@gmail.com,962811101,606471862,2004-08-06,Marketing Digital y Análisis de Datos,2023-11-05,Sayatón,Guadalajara,Agustina de Aragón,100 2D,"SEM, PPC, Display & Social Ads",0
Angel,Cortes,Gonzalez,9190136A,angel.cortes.gonzalez@gmail.com,962811101,606471862,2004-08-06,Marketing Digital y Análisis de Datos,2023-11-05,Sayatón,Guadalajara,Agustina de Aragón,100 2D,Email Marketing,10
Fernando,Medina,Hernandez,1278623F,fernando.medina.hernandez@gmail.com,997943739,660262171,2005-09-30,Aprende a Programar desde Cero,2023-10-07,Itero de la Vega,Palencia,Doctor Fleming,64 4A,Fundamentos de programación,1
Fernando,Medina,Hernandez,1278623F,fernando.medina.hernandez@gmail.com,997943739,660262171,2005-09-30,Aprende a Programar desde Cero,2023-10-07,Itero de la Vega,Palencia,Doctor Fleming,64 4A,Introducción a Python,1
Fernando,Medina,Hernandez,1278623F,fernando.medina.hernandez@gmail.com,997943739,660262171,2005-09-30,Aprende a Programar desde Cero,2023-10-07,Itero de la Vega,Palencia,Doctor Fleming,64 4A,Introducción a Java,3
Fernando,Medina,Hernandez,1278623F,fernando.medina.hernandez@gmail.com,997943739,660262171,2005-09-30,Aprende a Programar desde Cero,2023-10-07,Itero de la Vega,Palencia,Doctor Fleming,64 4A,Prompt Engineering,10
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Prompt Engineering,6
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Git & GitHub,7
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,"Fundamentos de Web: HTML5, CSS3",6
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Modelado de datos & SQL,10
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Introducción a JavaScript,3
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Fundamentos de React,3
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Desarrollo frontend con JavaScript,8
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Web Components,4
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Frontend PRO,7
Roberto,Guerrero,Peña,1900242M,roberto.guerrero.peña@gmail.com,944166478,641016738,2010-01-02,Desarrollo Web Full Stack,2023-09-17,Sant Pol de Mar,Barcelona,Antonio Machado,93 1Izq.,Testing con JavaScript,10
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Swift desde 0,2
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Swift & Storyboards,10
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Kotlin desde cero,7
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Kotlin Avanzado,4
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Modelado de datos & SQL,9
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Introducción a GNU/Linux,4
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Fundamentos de Autolayout,9
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Arquitectura y código de calidad,9
Miriam,Crespo,Benitez,1928120F,miriam.crespo.benitez@gmail.com,927831996,694580778,2000-03-27,Desarrollo de Apps Móviles Full Stack,2023-09-18,Robledo,Albacete,Gloria Fuertes,1 2B,Fundamentos de ConstraintLayout,10
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Prompt Engineering,5
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Git & GitHub,7
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,"Fundamentos de Web: HTML5, CSS3",7
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Modelado de datos & SQL,9
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Introducción a JavaScript,5
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Fundamentos de React,3
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Desarrollo frontend con JavaScript,0
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Web Components,1
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Frontend PRO,5
Rocio,Cano,Gallardo,8206148R,rocio.cano.gallardo@gmail.com,918006834,619360773,1994-01-30,Desarrollo Web Full Stack,2023-10-08,Turégano,Segovia,Velázquez,7 4D,Testing con JavaScript,6
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Swift desde 0,10
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Swift & Storyboards,1
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Kotlin desde cero,2
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Kotlin Avanzado,4
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Modelado de datos & SQL,7
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Introducción a GNU/Linux,10
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Fundamentos de Autolayout,8
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Arquitectura y código de calidad,6
Concepcion,Nuñez,Cabrera,8922386L,concepcion.nuñez.cabrera@gmail.com,967581060,679111066,2012-05-31,Desarrollo de Apps Móviles Full Stack,2023-09-21,Biescas,Huesca,Constitución,50 3Izq.,Fundamentos de ConstraintLayout,6
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Productividad,6
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Networking,1
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Linux,7
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Python,6
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Docker,7
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Ciberseguridad enfocada en Pentesting,6
Joaquin,Diez,Reyes,7466566F,joaquin.diez.reyes@gmail.com,902786606,644430545,1993-05-23,Ciberseguridad Full Stack,2023-10-01,Fuentepiñel,Segovia,Monjas,90 3Der.,Desarrollo seguro de aplicaciones,0
Olga,Morales,Nieto,7822501V,olga.morales.nieto@gmail.com,920666496,605639042,2012-10-08,Aprende a Programar desde Cero,2023-10-15,Sestrica,Zaragoza,Miguel de Cervantes,37 3B,Introducción a Python,7
Olga,Morales,Nieto,7822501V,olga.morales.nieto@gmail.com,920666496,605639042,2012-10-08,Aprende a Programar desde Cero,2023-10-15,Sestrica,Zaragoza,Miguel de Cervantes,37 3B,Introducción a Java,4
Olga,Morales,Nieto,7822501V,olga.morales.nieto@gmail.com,920666496,605639042,2012-10-08,Aprende a Programar desde Cero,2023-10-15,Sestrica,Zaragoza,Miguel de Cervantes,37 3B,Prompt Engineering,4
Maria carmen,Lorenzo,Ortega,2272158B,maria carmen.lorenzo.ortega@gmail.com,917223627,608416983,2002-12-09,Aprende a Programar desde Cero,2023-11-03,Castrelo do Val,Ourense,Sol,53 4B,Fundamentos de programación,4
Maria carmen,Lorenzo,Ortega,2272158B,maria carmen.lorenzo.ortega@gmail.com,917223627,608416983,2002-12-09,Aprende a Programar desde Cero,2023-11-03,Castrelo do Val,Ourense,Sol,53 4B,Introducción a Java,4
Maria carmen,Lorenzo,Ortega,2272158B,maria carmen.lorenzo.ortega@gmail.com,917223627,608416983,2002-12-09,Aprende a Programar desde Cero,2023-11-03,Castrelo do Val,Ourense,Sol,53 4B,Prompt Engineering,7
Dolores,Cortes,Ortega,9574008M,dolores.cortes.ortega@gmail.com,949269495,691744940,1990-07-14,Marketing Digital y Análisis de Datos,2023-10-04,Santibáñez de la Sierra,Salamanca,España,80 2B,Ecommerce – Plan de desarrollo y Estrategia,6
Dolores,Cortes,Ortega,9574008M,dolores.cortes.ortega@gmail.com,949269495,691744940,1990-07-14,Marketing Digital y Análisis de Datos,2023-10-04,Santibáñez de la Sierra,Salamanca,España,80 2B,SEO – Posicionamiento en buscadores,4
Dolores,Cortes,Ortega,9574008M,dolores.cortes.ortega@gmail.com,949269495,691744940,1990-07-14,Marketing Digital y Análisis de Datos,2023-10-04,Santibáñez de la Sierra,Salamanca,España,80 2B,"SEM, PPC, Display & Social Ads",4
Dolores,Cortes,Ortega,9574008M,dolores.cortes.ortega@gmail.com,949269495,691744940,1990-07-14,Marketing Digital y Análisis de Datos,2023-10-04,Santibáñez de la Sierra,Salamanca,España,80 2B,Email Marketing,4
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Kotlin desde cero,8
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Kotlin Avanzado,5
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Modelado de datos & SQL,2
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Introducción a GNU/Linux,7
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Fundamentos de Autolayout,5
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Arquitectura y código de calidad,8
Maria jose,Hernandez,Lorenzo,1618548S,maria jose.hernandez.lorenzo@gmail.com,920627770,639131672,2013-11-29,Desarrollo de Apps Móviles Full Stack,2023-10-31,Proaza,Asturias,Hernán Cortés,22 1A,Fundamentos de ConstraintLayout,4
Pilar,Duran,Diaz,6689424N,pilar.duran.diaz@gmail.com,930413764,691358553,2015-02-03,DevOps & Cloud Computing Full Stack,2023-10-08,Villarrasa,Huelva,Pablo Picasso,82 4A,Docker,3
Pilar,Duran,Diaz,6689424N,pilar.duran.diaz@gmail.com,930413764,691358553,2015-02-03,DevOps & Cloud Computing Full Stack,2023-10-08,Villarrasa,Huelva,Pablo Picasso,82 4A,Base Linux,0
Pilar,Duran,Diaz,6689424N,pilar.duran.diaz@gmail.com,930413764,691358553,2015-02-03,DevOps & Cloud Computing Full Stack,2023-10-08,Villarrasa,Huelva,Pablo Picasso,82 4A,Introducción Despliegue en Servidores,5
Pilar,Duran,Diaz,6689424N,pilar.duran.diaz@gmail.com,930413764,691358553,2015-02-03,DevOps & Cloud Computing Full Stack,2023-10-08,Villarrasa,Huelva,Pablo Picasso,82 4A,Python,1
Pilar,Duran,Diaz,6689424N,pilar.duran.diaz@gmail.com,930413764,691358553,2015-02-03,DevOps & Cloud Computing Full Stack,2023-10-08,Villarrasa,Huelva,Pablo Picasso,82 4A,Plataformas Cloud y Kubernetes,10
Maria mercedes,Ramos,Jimenez,1841993S,maria mercedes.ramos.jimenez@gmail.com,910223921,662467514,2012-01-31,Marketing Digital y Análisis de Datos,2023-10-04,Orellana la Vieja,Badajoz,Juan Ramón Jiménez,15 4Der.,Ecommerce – Plan de desarrollo y Estrategia,7
Maria mercedes,Ramos,Jimenez,1841993S,maria mercedes.ramos.jimenez@gmail.com,910223921,662467514,2012-01-31,Marketing Digital y Análisis de Datos,2023-10-04,Orellana la Vieja,Badajoz,Juan Ramón Jiménez,15 4Der.,SEO – Posicionamiento en buscadores,8
Maria mercedes,Ramos,Jimenez,1841993S,maria mercedes.ramos.jimenez@gmail.com,910223921,662467514,2012-01-31,Marketing Digital y Análisis de Datos,2023-10-04,Orellana la Vieja,Badajoz,Juan Ramón Jiménez,15 4Der.,"SEM, PPC, Display & Social Ads",9
